,wrname,row,col,cell_acres,wr_acres,pct_cell_irr
9198,650,119,24,6.2158122,156.6894073,0.8950769
9199,650,120,20,6.5325756,156.6894073,0.9406909
9200,650,120,21,6.9444447,156.6894073,1.0
9201,650,120,22,5.3451052,156.6894073,0.7696952
9202,650,120,23,6.1538672,156.6894073,0.8861569
9203,650,120,24,6.0261784,156.6894073,0.8677697
9204,650,121,20,6.7370558,156.6894073,0.970136
9205,650,121,21,6.9444447,156.6894073,1.0
9206,650,121,22,6.9444447,156.6894073,1.0
9207,650,121,23,6.9322276,156.6894073,0.9982408
9208,650,121,24,5.8374152,156.6894073,0.8405878
9209,650,122,19,0.0198415,156.6894073,0.0028572
9210,650,122,20,6.721931,156.6894073,0.967958
9211,650,122,21,6.9324083,156.6894073,0.9982668
9212,650,122,22,6.9444447,156.6894073,1.0
9213,650,122,23,6.9444447,156.6894073,1.0
9214,650,122,24,5.648664,156.6894073,0.8134076
9215,650,123,21,0.1078725,156.6894073,0.0155336
9216,650,123,22,0.4320086,156.6894073,0.0622092
9217,650,123,23,0.6500442,156.6894073,0.0936064
9218,650,123,24,0.6732939,156.6894073,0.0969543
9219,651,114,20,1.5322924,56.039875,0.2206501
9220,651,115,20,5.3945842,56.039875,0.7768201
9221,651,115,21,3.1458106,56.039875,0.4529967
9222,651,115,22,1.3275777,56.039875,0.1911712
9223,651,116,20,5.6920667,56.039875,0.8196576
9224,651,116,21,6.9444447,56.039875,1.0
9225,651,116,22,6.0952559,56.039875,0.8777168
9226,651,116,23,0.1008562,56.039875,0.0145233
9227,651,117,20,5.909739,56.039875,0.8510024
9228,651,117,21,6.9444447,56.039875,1.0
9229,651,117,22,6.9444447,56.039875,1.0
9230,651,117,23,0.6782842,56.039875,0.0976729
9231,651,118,20,1.3569063,56.039875,0.1953945
9232,651,118,21,1.7612948,56.039875,0.2536265
9233,651,118,22,1.9769152,56.039875,0.2846758
9234,651,118,23,0.2349564,56.039875,0.0338337
9235,652,115,13,2.1926606,113.5084686,0.3157431
9236,652,115,14,2.3427584,113.5084686,0.3373572
9237,652,115,15,2.3600786,113.5084686,0.3398513
9238,652,115,16,2.1722517,113.5084686,0.3128043
9239,652,115,17,1.9446777,113.5084686,0.2800336
9240,652,115,18,1.7170516,113.5084686,0.2472554
9241,652,115,19,1.4894247,113.5084686,0.2144772
9242,652,115,20,0.2692612,113.5084686,0.0387736
9243,652,116,13,5.1130462,113.5084686,0.7362787
9244,652,116,14,6.4439583,113.5084686,0.92793
9245,652,116,15,6.9444447,113.5084686,1.0
9246,652,116,16,6.9444447,113.5084686,1.0
9247,652,116,17,6.9444447,113.5084686,1.0
9248,652,116,18,6.9444447,113.5084686,1.0
9249,652,116,19,6.9444447,113.5084686,1.0
9250,652,116,20,1.2523777,113.5084686,0.1803424
9251,652,117,13,4.5741911,113.5084686,0.6586835
9252,652,117,14,6.2928238,113.5084686,0.9061666
9253,652,117,15,6.9444447,113.5084686,1.0
9254,652,117,16,6.9444447,113.5084686,1.0
9255,652,117,17,6.9444447,113.5084686,1.0
9256,652,117,18,6.9444447,113.5084686,1.0
9257,652,117,19,6.9444447,113.5084686,1.0
9258,652,117,20,1.0347053,113.5084686,0.1489976
9259,652,118,13,0.0346163,113.5084686,0.0049848
9260,652,118,14,0.2186691,113.5084686,0.0314884
9261,652,118,15,0.4457217,113.5084686,0.0641839
9262,652,118,16,0.6575384,113.5084686,0.0946855
9263,652,118,17,0.8789631,113.5084686,0.1265707
9264,652,118,18,1.1052516,113.5084686,0.1591562
9265,652,118,19,1.3330151,113.5084686,0.1919542
9266,652,118,20,0.1888985,113.5084686,0.0272014
9267,653,108,20,1.1764944,142.3078003,0.1694152
9268,653,108,21,0.1408147,142.3078003,0.0202773
9269,653,109,20,3.8835831,142.3078003,0.559236
9270,653,109,21,0.9279078,142.3078003,0.1336187
9271,653,110,20,4.1560826,142.3078003,0.5984759
9272,653,110,21,2.8126669,142.3078003,0.405024
9273,653,111,20,4.417079,142.3078003,0.6360593
9274,653,111,21,6.1237049,142.3078003,0.8818135
9275,653,111,22,1.4798777,142.3078003,0.2131024
9276,653,112,20,4.6780739,142.3078003,0.6736426
9277,653,112,21,6.9444447,142.3078003,1.0
9278,653,112,22,3.9906461,142.3078003,0.574653
9279,653,113,20,4.9390664,142.3078003,0.7112256
9280,653,113,21,6.9444447,142.3078003,1.0
9281,653,113,22,6.8839259,142.3078003,0.9912853
9282,653,113,23,1.6569912,142.3078003,0.2386067
9283,653,114,20,3.6677582,142.3078003,0.5281572
9284,653,114,21,6.9444447,142.3078003,1.0
9285,653,114,22,6.9444447,142.3078003,1.0
9286,653,114,23,6.8019977,142.3078003,0.9794877
9287,653,114,24,2.2610986,142.3078003,0.3255982
9288,653,115,20,0.0656538,142.3078003,0.0094542
9289,653,115,21,3.7986338,142.3078003,0.5470033
9290,653,115,22,5.6168666,142.3078003,0.8088288
9291,653,115,23,6.9444447,142.3078003,1.0
9292,653,115,24,6.6930699,142.3078003,0.9638021
9293,653,116,22,0.8491886,142.3078003,0.1222832
9294,653,116,23,6.8435884,142.3078003,0.9854767
9295,653,116,24,6.7054691,142.3078003,0.9655876
9296,653,117,23,6.26616,142.3078003,0.9023271
9297,653,117,24,6.5587864,142.3078003,0.9444652
9298,653,118,23,1.9575769,142.3078003,0.2818911
9299,653,118,24,2.2328157,142.3078003,0.3215255
9300,654,109,19,0.2342465,118.8953094,0.0337315
9301,654,109,20,0.6269955,118.8953094,0.0902874
9302,654,110,15,0.3631568,118.8953094,0.0522946
9303,654,110,16,0.8028871,118.8953094,0.1156157
9304,654,110,17,2.5110419,118.8953094,0.36159
9305,654,110,18,4.6883969,118.8953094,0.6751292
9306,654,110,19,6.6315074,118.8953094,0.954937
9307,654,110,20,2.7883618,118.8953094,0.4015241
9308,654,111,15,3.2815421,118.8953094,0.472542
9309,654,111,16,6.9444447,118.8953094,1.0
9310,654,111,17,6.9444447,118.8953094,1.0
9311,654,111,18,6.9444447,118.8953094,1.0
9312,654,111,19,6.9444447,118.8953094,1.0
9313,654,111,20,2.5273654,118.8953094,0.3639406
9314,654,112,15,3.3605063,118.8953094,0.4839129
9315,654,112,16,6.944335,118.8953094,0.9999843
9316,654,112,17,6.9444447,118.8953094,1.0
9317,654,112,18,6.9444447,118.8953094,1.0
9318,654,112,19,6.9444447,118.8953094,1.0
9319,654,112,20,2.2663705,118.8953094,0.3263574
9320,654,113,16,1.5885048,118.8953094,0.2287447
9321,654,113,17,5.7662191,118.8953094,0.8303356
9322,654,113,18,6.9444447,118.8953094,1.0
9323,654,113,19,6.9444447,118.8953094,1.0
9324,654,113,20,2.005378,118.8953094,0.2887744
9325,654,114,17,1.2176079,118.8953094,0.1753355
9326,654,114,18,3.6724672,118.8953094,0.5288353
9327,654,114,19,4.2244444,118.8953094,0.60832
9328,654,114,20,0.6295181,118.8953094,0.0906506
9329,654,115,18,0.2040599,118.8953094,0.0293846
9330,654,115,19,0.0603916,118.8953094,0.0086964
9331,655,110,12,1.2466285,30.0079079,0.1795145
9332,655,110,13,1.298295,30.0079079,0.1869545
9333,655,110,14,1.077089,30.0079079,0.1551008
9334,655,110,15,0.4927265,30.0079079,0.0709526
9335,655,111,12,5.4637318,30.0079079,0.7867774
9336,655,111,13,6.9444447,30.0079079,1.0
9337,655,111,14,6.9444447,30.0079079,1.0
9338,655,111,15,3.6629024,30.0079079,0.527458
9339,655,112,12,0.1365373,30.0079079,0.0196614
9340,655,112,13,1.5305552,30.0079079,0.2204
9341,655,112,14,0.9493475,30.0079079,0.136706
9342,655,112,15,0.2612018,30.0079079,0.0376131
9343,656,110,11,0.5974185,42.2970505,0.0860283
9344,656,110,12,0.2728728,42.2970505,0.0392937
9345,656,111,10,0.0012433,42.2970505,0.000179
9346,656,111,11,4.9166794,42.2970505,0.7080019
9347,656,111,12,1.4807129,42.2970505,0.2132227
9348,656,112,10,0.9808908,42.2970505,0.1412483
9349,656,112,11,6.9444447,42.2970505,1.0
9350,656,112,12,6.8079071,42.2970505,0.9803386
9351,656,112,13,5.4138889,42.2970505,0.7796
9352,656,112,14,5.9950972,42.2970505,0.863294
9353,656,112,15,3.1191981,42.2970505,0.4491645
9354,656,113,10,0.0679831,42.2970505,0.0097896
9355,656,113,11,0.8204109,42.2970505,0.1181392
9356,656,113,12,1.0623686,42.2970505,0.1529811
9357,656,113,13,1.3043265,42.2970505,0.187823
9358,656,113,14,1.5773344,42.2970505,0.2271362
9359,656,113,15,0.9342746,42.2970505,0.1345355
9360,657,106,11,0.5489669,160.6312866,0.0790512
9361,657,106,12,1.5531297,160.6312866,0.2236507
9362,657,106,13,1.2722787,160.6312866,0.1832081
9363,657,106,14,1.0020875,160.6312866,0.1443006
9364,657,106,15,1.0027355,160.6312866,0.1443939
9365,657,106,16,0.6176553,160.6312866,0.0889424
9366,657,107,11,3.8121862,160.6312866,0.5489548
9367,657,107,12,6.9444447,160.6312866,1.0
9368,657,107,13,6.9444447,160.6312866,1.0
9369,657,107,14,6.9444447,160.6312866,1.0
9370,657,107,15,6.9444447,160.6312866,1.0
9371,657,107,16,5.3411412,160.6312866,0.7691243
9372,657,108,10,1.4129384,160.6312866,0.2034631
9373,657,108,11,6.757144,160.6312866,0.9730287
9374,657,108,12,6.9444447,160.6312866,1.0
9375,657,108,13,6.9444447,160.6312866,1.0
9376,657,108,14,6.9444447,160.6312866,1.0
9377,657,108,15,6.9444447,160.6312866,1.0
9378,657,108,16,5.0488501,160.6312866,0.7270344
9379,657,109,10,3.4800754,160.6312866,0.5011309
9380,657,109,11,6.9444447,160.6312866,1.0
9381,657,109,12,6.9444447,160.6312866,1.0
9382,657,109,13,6.9444447,160.6312866,1.0
9383,657,109,14,6.9444447,160.6312866,1.0
9384,657,109,15,6.9444447,160.6312866,1.0
9385,657,109,16,4.7565613,160.6312866,0.6849448
9386,657,110,10,1.3495115,160.6312866,0.1943296
9387,657,110,11,5.2037354,160.6312866,0.7493379
9388,657,110,12,5.424943,160.6312866,0.7811918
9389,657,110,13,5.6461496,160.6312866,0.8130456
9390,657,110,14,5.8673553,160.6312866,0.8448992
9391,657,110,15,6.0885611,160.6312866,0.8767528
9392,657,110,16,4.0424967,160.6312866,0.5821195
9393,658,112,15,0.1176196,57.9595833,0.0169372
9394,658,112,16,0.0001095,57.9595833,1.58e-05
9395,658,113,15,3.6734741,57.9595833,0.5289803
9396,658,113,16,5.2423015,57.9595833,0.7548914
9397,658,113,17,1.1782253,57.9595833,0.1696644
9398,658,114,15,3.8732245,57.9595833,0.5577443
9399,658,114,16,6.9444447,57.9595833,1.0
9400,658,114,17,5.7268367,57.9595833,0.8246645
9401,658,114,18,3.2719772,57.9595833,0.4711647
9402,658,114,19,2.72,57.9595833,0.39168
9403,658,114,20,1.1148759,57.9595833,0.1605421
9404,658,115,15,2.6916277,57.9595833,0.3875944
9405,658,115,16,4.772193,57.9595833,0.6871958
9406,658,115,17,4.9997668,57.9595833,0.7199664
9407,658,115,18,5.0233331,57.9595833,0.7233599
9408,658,115,19,5.394628,57.9595833,0.7768264
9409,658,115,20,1.2149452,57.9595833,0.1749521
9410,659,113,10,0.0150706,45.1355133,0.0021702
9411,659,113,11,2.0855589,45.1355133,0.3003205
9412,659,113,12,5.8260012,45.1355133,0.8389442
9413,659,113,13,5.1695676,45.1355133,0.7444177
9414,659,113,14,3.7697594,45.1355133,0.5428454
9415,659,113,15,2.2878468,45.1355133,0.32945
9416,659,114,12,3.3249002,45.1355133,0.4787856
9417,659,114,13,5.5411196,45.1355133,0.7979212
9418,659,114,14,6.8653064,45.1355133,0.9886041
9419,659,114,15,3.0712199,45.1355133,0.4422557
9420,659,115,12,0.2048626,45.1355133,0.0295002
9421,659,115,13,1.8320107,45.1355133,0.2638096
9422,659,115,14,3.2495501,45.1355133,0.4679352
9423,659,115,15,1.8927382,45.1355133,0.2725543
9424,660,106,10,0.8534209,12.9995461,0.1228926
9425,660,106,11,1.2811496,12.9995461,0.1844855
9426,660,107,10,3.9289181,12.9995461,0.5657642
9427,660,107,11,3.1322582,12.9995461,0.4510452
9428,660,108,10,3.5890951,12.9995461,0.5168297
9429,660,108,11,0.1873004,12.9995461,0.0269713
9430,661,101,11,0.1542031,71.5223083,0.0222053
9431,661,101,12,0.5466985,71.5223083,0.0787246
9432,661,102,10,0.0029106,71.5223083,0.0004191
9433,661,102,11,3.5061331,71.5223083,0.5048832
9434,661,102,12,6.585814,71.5223083,0.9483572
9435,661,103,10,1.3793362,71.5223083,0.1986244
9436,661,103,11,6.2417402,71.5223083,0.8988106
9437,661,103,12,6.5724149,71.5223083,0.9464278
9438,661,104,10,2.4074423,71.5223083,0.3466717
9439,661,104,11,6.2417493,71.5223083,0.8988119
