obsnme,head,date,time
ob_384_3,4739.81127,1981-06-18,00:00:00
ob_384_4,4742.32127,1981-08-18,00:00:00
ob_384_5,4732.921270000002,1981-09-20,00:00:00
ob_384_6,4732.35127,1981-10-21,00:00:00
ob_384_7,4733.80127,1981-11-20,00:00:00
ob_384_8,4738.0412700000015,1981-12-17,00:00:00
ob_384_9,4744.63127,1982-01-14,00:00:00
ob_384_10,4748.73127,1982-02-19,00:00:00
ob_384_11,4755.421270000002,1982-03-18,00:00:00
ob_384_12,4759.61127,1982-04-20,00:00:00
ob_384_13,4746.501270000002,1982-09-22,00:00:00
ob_384_14,4746.40127,1982-10-20,00:00:00
ob_384_15,4760.421270000002,1983-02-24,00:00:00
ob_384_16,4757.661270000001,1983-08-16,00:00:00
ob_384_17,4754.80127,1983-10-12,00:00:00
ob_384_18,4749.90127,1986-12-02,00:00:00
ob_384_19,4753.201270000001,1987-03-09,00:00:00
ob_384_20,4742.10127,1987-12-08,00:00:00
ob_384_21,4744.80127,1988-03-08,00:00:00
ob_384_22,4735.90127,1988-09-19,00:00:00
ob_384_23,4729.63127,1991-12-06,00:00:00
ob_384_24,4730.3312700000015,1992-03-10,00:00:00
ob_384_25,4740.31127,1993-03-26,00:00:00
ob_384_26,4742.161270000001,1993-06-15,00:00:00
ob_384_27,4737.36127,1993-12-22,00:00:00
ob_384_28,4736.39127,1994-03-24,00:00:00
ob_384_29,4730.93127,1994-12-14,00:00:00
ob_384_30,4741.05127,1995-03-16,00:00:00
ob_384_31,4752.51127,1995-06-07,00:00:00
ob_384_32,4743.90127,1995-09-20,00:00:00
ob_384_33,4743.001270000002,1995-12-06,00:00:00
ob_384_34,4750.84127,1996-03-05,00:00:00
ob_384_35,4764.171270000002,1996-06-13,00:00:00
ob_384_36,4747.0812700000015,1996-12-11,00:00:00
ob_384_37,4760.201270000001,1997-06-26,00:00:00
ob_384_38,4750.52127,1997-09-18,00:00:00
ob_384_39,4755.201270000001,1998-04-02,00:00:00
ob_384_40,4756.30127,1999-03-11,00:00:00
ob_384_41,4748.27127,2000-03-13,00:00:00
ob_384_42,4736.90127,2002-03-12,00:00:00
ob_384_43,4736.30127,2003-03-19,00:00:00
ob_384_44,4734.93127,2004-04-02,00:00:00
ob_384_45,4737.3712700000015,2005-06-09,00:00:00
ob_384_46,4735.0412700000015,2005-07-07,00:00:00
ob_384_47,4731.82127,2005-08-03,00:00:00
ob_384_48,4732.97127,2005-09-02,00:00:00
ob_384_49,4728.40127,2005-10-06,00:00:00
ob_384_50,4728.49127,2005-11-09,00:00:00
ob_384_51,4729.59127,2005-12-14,00:00:00
ob_384_52,4741.961270000002,2006-01-17,00:00:00
ob_384_53,4749.171270000002,2006-03-02,00:00:00
ob_384_54,4751.501270000002,2006-04-18,00:00:00
ob_384_55,4753.61127,2006-05-09,00:00:00
ob_384_56,4753.5412700000015,2006-07-06,00:00:00
ob_384_57,4745.14127,2006-08-02,00:00:00
ob_384_58,4744.49127,2006-08-31,00:00:00
ob_384_59,4740.51127,2006-11-02,00:00:00
ob_384_60,4743.701270000001,2006-12-20,00:00:00
ob_384_61,4743.64127,2007-01-11,00:00:00
ob_384_62,4743.09127,2007-02-07,00:00:00
ob_384_63,4743.52127,2007-03-20,00:00:00
ob_384_64,4741.671270000002,2007-04-17,00:00:00
ob_384_65,4741.64127,2007-05-08,00:00:00
ob_384_66,4738.38127,2007-06-07,00:00:00
ob_385_1,4680.04297,1982-03-23,00:00:00
ob_385_2,4687.1329700000015,1982-03-25,00:00:00
ob_385_3,4693.302970000002,1982-04-06,00:00:00
ob_385_4,4692.85297,1982-04-20,00:00:00
ob_385_5,4693.972970000002,1982-05-19,00:00:00
ob_385_6,4694.012970000002,1982-06-21,00:00:00
ob_385_7,4689.762970000002,1987-12-08,00:00:00
ob_385_8,4692.212970000001,1988-08-17,00:00:00
ob_385_9,4690.8829700000015,1988-09-20,00:00:00
ob_385_10,4692.81297,1989-09-14,00:00:00
ob_385_11,4693.08297,1990-03-20,00:00:00
ob_385_12,4693.45297,1990-06-20,00:00:00
ob_385_13,4692.95297,1990-09-20,00:00:00
ob_385_14,4692.41297,1990-11-26,00:00:00
ob_385_15,4692.57297,1991-03-05,00:00:00
ob_385_16,4692.8829700000015,1991-06-10,00:00:00
ob_385_17,4693.002970000001,1991-08-05,00:00:00
ob_385_18,4691.64297,1991-12-04,00:00:00
ob_385_19,4691.20297,1992-03-11,00:00:00
ob_385_20,4690.73297,1992-09-14,00:00:00
ob_385_21,4693.14297,1993-09-13,00:00:00
ob_385_22,4691.86297,1993-12-23,00:00:00
ob_385_23,4691.302970000002,1994-03-22,00:00:00
ob_385_24,4691.64297,1994-06-08,00:00:00
ob_385_25,4682.95297,1994-12-13,00:00:00
ob_385_26,4695.62297,1995-09-19,00:00:00
ob_385_27,4694.77297,1995-12-05,00:00:00
ob_385_28,4694.0929700000015,1996-03-06,00:00:00
ob_385_29,4693.762970000002,1996-06-02,00:00:00
ob_39_1,4749.77979,1981-04-01,00:00:00
ob_39_2,4750.07979,1981-04-23,00:00:00
ob_39_3,4750.77979,1981-06-02,00:00:00
ob_39_4,4750.27979,1981-06-19,00:00:00
ob_39_5,4749.27979,1981-07-23,00:00:00
ob_39_6,4749.07979,1981-08-18,00:00:00
ob_39_7,4748.57979,1981-10-21,00:00:00
ob_39_8,4749.67979,1981-11-20,00:00:00
ob_39_9,4749.67979,1981-12-17,00:00:00
ob_39_10,4749.9797899999985,1982-01-24,00:00:00
ob_39_11,4750.17979,1982-02-18,00:00:00
ob_39_12,4749.77979,1982-03-22,00:00:00
ob_39_13,4748.9797899999985,1982-04-21,00:00:00
ob_39_14,4750.57979,1982-05-20,00:00:00
ob_39_15,4750.9797899999985,1982-07-21,00:00:00
ob_39_16,4750.57979,1982-08-19,00:00:00
ob_39_17,4750.4797899999985,1982-10-21,00:00:00
ob_39_18,4750.37979,1982-12-22,00:00:00
ob_39_19,4751.87979,1983-01-28,00:00:00
ob_39_20,4750.4797899999985,1983-02-24,00:00:00
ob_39_21,4750.07979,1983-03-30,00:00:00
ob_39_22,4749.77979,1983-05-03,00:00:00
ob_39_23,4751.37979,1983-06-08,00:00:00
ob_39_24,4751.07979,1983-07-08,00:00:00
ob_39_25,4751.77979,1983-08-09,00:00:00
ob_39_26,4748.4797899999985,1985-08-23,00:00:00
ob_39_27,4748.4797899999985,1985-12-11,00:00:00
ob_39_28,4750.27979,1986-03-12,00:00:00
ob_39_29,4751.27979,1986-06-05,00:00:00
ob_39_30,4750.77979,1986-08-19,00:00:00
ob_39_31,4749.17979,1986-12-03,00:00:00
ob_39_32,4750.07979,1987-03-10,00:00:00
ob_39_33,4749.4797899999985,1987-07-20,00:00:00
ob_39_34,4747.27979,1987-11-13,00:00:00
ob_39_35,4747.87979,1988-03-08,00:00:00
ob_39_36,4736.77979,1991-03-12,00:00:00
ob_391_1,4786.309060000001,1985-11-25,00:00:00
ob_391_2,4791.68906,1986-02-06,00:00:00
ob_391_3,4804.10906,1986-06-04,00:00:00
ob_391_4,4792.809060000001,1986-08-18,00:00:00
ob_391_5,4793.18906,1986-12-02,00:00:00
ob_391_6,4790.90906,1987-03-09,00:00:00
ob_391_7,4787.98906,1988-03-08,00:00:00
ob_391_8,4783.58906,1988-06-06,00:00:00
ob_391_9,4782.769060000001,1988-07-12,00:00:00
ob_391_10,4776.23906,1988-09-19,00:00:00
ob_391_11,4776.45906,1993-12-22,00:00:00
ob_391_12,4779.44906,1994-03-24,00:00:00
ob_391_13,4775.24906,1994-06-09,00:00:00
ob_391_14,4768.349060000001,1994-09-09,00:00:00
ob_391_15,4769.73906,1994-12-15,00:00:00
ob_391_16,4771.24906,1995-03-16,00:00:00
ob_391_17,4785.83906,1995-09-20,00:00:00
ob_391_18,4784.13906,1995-12-06,00:00:00
ob_391_19,4791.63906,1996-03-05,00:00:00
ob_391_20,4795.33906,1996-06-13,00:00:00
ob_391_21,4788.33906,1996-09-11,00:00:00
ob_391_22,4789.53906,1996-12-11,00:00:00
ob_391_23,4807.13906,1997-03-28,00:00:00
ob_391_24,4802.60906,1997-06-26,00:00:00
ob_391_25,4793.9790600000015,1997-09-18,00:00:00
ob_391_26,4756.23906,2009-08-06,00:00:00
ob_391_27,4756.03906,2010-09-13,00:00:00
ob_395_1,4669.79297,2003-04-10,00:00:00
ob_395_2,4671.29297,2004-12-27,00:00:00
ob_395_3,4672.002970000001,2005-03-08,00:00:00
ob_395_4,4671.99297,2005-04-12,00:00:00
ob_395_5,4672.40297,2005-05-04,00:00:00
ob_395_6,4671.69297,2005-06-09,00:00:00
ob_395_7,4671.70297,2005-07-07,00:00:00
ob_395_8,4671.48297,2005-08-03,00:00:00
ob_395_9,4671.14297,2005-09-02,00:00:00
ob_395_10,4671.712970000001,2005-10-06,00:00:00
ob_395_11,4671.03297,2005-11-09,00:00:00
ob_395_12,4671.962970000001,2005-12-14,00:00:00
ob_395_13,4671.91297,2006-02-08,00:00:00
ob_395_14,4672.35297,2006-03-02,00:00:00
ob_395_15,4672.56297,2006-04-14,00:00:00
ob_395_16,4672.69297,2006-05-19,00:00:00
ob_395_17,4672.66297,2006-06-13,00:00:00
ob_395_18,4672.3829700000015,2006-07-06,00:00:00
ob_395_19,4672.06297,2006-08-02,00:00:00
ob_395_20,4671.89297,2006-08-31,00:00:00
ob_395_21,4671.012970000002,2006-11-02,00:00:00
ob_395_22,4671.302970000002,2006-12-20,00:00:00
ob_395_23,4671.52297,2007-01-11,00:00:00
ob_395_24,4672.012970000002,2007-02-07,00:00:00
ob_395_25,4671.502970000001,2007-03-20,00:00:00
ob_395_26,4671.922970000001,2007-04-17,00:00:00
ob_395_27,4672.06297,2007-05-08,00:00:00
ob_395_28,4671.85297,2007-06-07,00:00:00
ob_395_29,4670.89297,2007-07-11,00:00:00
ob_395_30,4669.61297,2007-08-08,00:00:00
ob_396_1,4680.74297,2003-07-21,00:00:00
ob_396_2,4680.49297,2003-08-04,00:00:00
ob_396_3,4679.8829700000015,2003-08-19,00:00:00
ob_396_4,4678.91297,2003-09-30,00:00:00
ob_396_5,4678.24297,2003-12-03,00:00:00
ob_396_6,4678.23297,2004-01-08,00:00:00
ob_396_7,4678.222970000002,2004-01-29,00:00:00
ob_396_8,4678.222970000002,2004-02-27,00:00:00
ob_396_9,4679.82297,2004-03-22,00:00:00
ob_396_10,4678.802970000002,2004-04-20,00:00:00
ob_396_11,4680.682970000002,2004-05-15,00:00:00
ob_396_12,4681.69297,2004-05-26,00:00:00
ob_396_13,4679.78297,2004-06-14,00:00:00
ob_396_14,4680.89297,2004-07-07,00:00:00
ob_396_15,4679.77297,2004-07-21,00:00:00
ob_396_16,4681.28297,2004-08-11,00:00:00
ob_396_17,4680.08297,2004-08-30,00:00:00
ob_396_18,4678.8429700000015,2004-09-22,00:00:00
ob_396_19,4678.49297,2004-11-05,00:00:00
ob_396_20,4678.262970000002,2005-01-05,00:00:00
ob_396_21,4678.262970000002,2005-03-07,00:00:00
ob_396_22,4678.262970000002,2005-04-12,00:00:00
ob_396_23,4679.462970000001,2005-05-04,00:00:00
ob_396_24,4679.752970000001,2005-06-09,00:00:00
ob_396_25,4679.49297,2005-07-07,00:00:00
ob_396_26,4679.41297,2005-08-02,00:00:00
ob_396_27,4681.44297,2005-09-01,00:00:00
ob_396_28,4681.70297,2005-10-06,00:00:00
ob_396_29,4678.35297,2005-11-09,00:00:00
ob_396_30,4678.35297,2005-12-13,00:00:00
ob_396_31,4678.8829700000015,2005-12-19,00:00:00
ob_396_32,4679.41297,2006-01-17,00:00:00
ob_396_33,4678.79297,2006-03-02,00:00:00
ob_396_34,4678.53297,2006-04-12,00:00:00
ob_396_35,4680.44297,2006-05-09,00:00:00
ob_396_36,4680.3829700000015,2006-06-13,00:00:00
ob_396_37,4680.60297,2006-07-05,00:00:00
ob_396_38,4680.1329700000015,2006-08-01,00:00:00
ob_396_39,4678.712970000001,2006-08-31,00:00:00
ob_396_40,4678.962970000001,2006-11-02,00:00:00
ob_400_1,4691.89297,1981-03-27,00:00:00
ob_400_2,4692.0929700000015,1981-04-23,00:00:00
ob_400_3,4689.39297,1981-05-22,00:00:00
ob_400_4,4690.79297,1981-06-18,00:00:00
ob_400_5,4669.3829700000015,1981-07-23,00:00:00
ob_400_6,4665.10297,1981-08-18,00:00:00
ob_400_7,4666.552970000002,1981-09-20,00:00:00
ob_400_8,4666.77297,1981-10-21,00:00:00
ob_400_9,4686.79297,1981-11-20,00:00:00
ob_400_10,4689.19297,1981-12-17,00:00:00
ob_400_11,4690.0929700000015,1982-01-24,00:00:00
ob_400_12,4690.69297,1982-02-19,00:00:00
ob_400_13,4691.19297,1982-03-22,00:00:00
ob_400_14,4691.5929700000015,1982-04-20,00:00:00
ob_400_15,4690.89297,1982-05-20,00:00:00
ob_400_16,4691.19297,1982-06-22,00:00:00
ob_400_17,4691.49297,1982-07-20,00:00:00
ob_400_18,4688.79297,1982-08-18,00:00:00
ob_400_19,4687.49297,1982-09-22,00:00:00
ob_400_20,4690.19297,1982-10-21,00:00:00
ob_400_21,4691.5929700000015,1982-12-22,00:00:00
ob_400_22,4691.5929700000015,1983-01-21,00:00:00
ob_400_23,4690.79297,1983-02-24,00:00:00
ob_400_24,4691.39297,1983-03-30,00:00:00
ob_400_25,4691.49297,1983-05-03,00:00:00
ob_400_26,4691.5929700000015,1983-06-08,00:00:00
ob_400_27,4691.19297,1983-07-08,00:00:00
ob_400_28,4690.99297,1983-08-09,00:00:00
ob_400_29,4691.5929700000015,1983-09-15,00:00:00
ob_400_30,4689.29297,1983-11-01,00:00:00
ob_400_31,4691.19297,1984-03-27,00:00:00
ob_400_32,4688.79297,1986-06-04,00:00:00
ob_400_33,4688.89297,1986-12-03,00:00:00
ob_400_34,4688.99297,1987-03-10,00:00:00
ob_400_35,4688.0929700000015,1987-06-16,00:00:00
ob_400_36,4668.212970000001,1987-08-18,00:00:00
ob_400_37,4684.0929700000015,1987-11-13,00:00:00
ob_400_38,4686.49297,1987-12-09,00:00:00
ob_400_39,4687.29297,1988-03-09,00:00:00
ob_400_40,4687.0929700000015,1988-06-07,00:00:00
ob_400_41,4670.35297,1988-07-13,00:00:00
ob_400_42,4665.87297,1988-08-17,00:00:00
ob_400_43,4669.95297,1988-09-20,00:00:00
ob_400_44,4682.5929700000015,1991-12-06,00:00:00
ob_400_45,4684.39297,1992-03-13,00:00:00
ob_400_46,4684.69297,1992-04-14,00:00:00
ob_400_47,4684.39297,1992-04-21,00:00:00
ob_400_48,4684.19297,1992-04-28,00:00:00
ob_400_49,4683.99297,1992-05-05,00:00:00
ob_400_50,4683.99297,1992-05-12,00:00:00
ob_400_51,4683.69297,1992-05-19,00:00:00
ob_400_52,4683.69297,1992-05-26,00:00:00
ob_400_53,4682.0929700000015,1992-06-02,00:00:00
ob_400_54,4678.89297,1992-06-09,00:00:00
ob_400_55,4673.222970000002,1992-06-17,00:00:00
ob_400_56,4673.65297,1992-06-23,00:00:00
ob_400_57,4668.65297,1992-06-30,00:00:00
ob_400_58,4666.002970000001,1992-07-07,00:00:00
ob_400_59,4663.69297,1992-07-14,00:00:00
ob_400_60,4663.32297,1992-07-21,00:00:00
ob_400_61,4664.012970000002,1992-07-28,00:00:00
ob_400_62,4661.20297,1992-08-04,00:00:00
ob_400_63,4660.302970000002,1992-08-11,00:00:00
ob_400_64,4660.77297,1992-08-18,00:00:00
ob_400_65,4660.49297,1992-08-25,00:00:00
ob_400_66,4660.8429700000015,1992-09-01,00:00:00
ob_400_67,4659.40297,1992-09-08,00:00:00
ob_400_68,4664.212970000001,1992-09-15,00:00:00
ob_400_69,4667.462970000001,1992-09-22,00:00:00
ob_400_70,4669.262970000002,1992-09-29,00:00:00
ob_400_71,4669.40297,1992-10-06,00:00:00
ob_400_72,4671.57297,1992-10-13,00:00:00
ob_400_73,4673.6329700000015,1992-10-20,00:00:00
ob_400_74,4675.66297,1992-10-27,00:00:00
ob_400_75,4677.49297,1992-11-03,00:00:00
ob_400_76,4679.5929700000015,1992-11-17,00:00:00
ob_400_77,4680.99297,1992-12-02,00:00:00
ob_400_78,4681.39297,1992-12-15,00:00:00
ob_400_79,4682.99297,1993-01-27,00:00:00
ob_400_80,4683.99297,1993-02-16,00:00:00
ob_400_81,4684.69297,1993-03-19,00:00:00
ob_400_82,4685.0929700000015,1993-04-12,00:00:00
ob_400_83,4684.69297,1993-04-22,00:00:00
ob_400_84,4684.19297,1993-04-27,00:00:00
ob_400_85,4684.19297,1993-05-04,00:00:00
ob_400_86,4684.39297,1993-05-11,00:00:00
ob_400_87,4684.39297,1993-05-18,00:00:00
ob_400_88,4684.39297,1993-05-25,00:00:00
ob_400_89,4683.99297,1993-06-01,00:00:00
ob_400_90,4684.19297,1993-06-08,00:00:00
ob_400_91,4684.19297,1993-06-15,00:00:00
ob_400_92,4683.49297,1993-06-22,00:00:00
ob_400_93,4682.99297,1993-06-29,00:00:00
ob_400_94,4682.79297,1993-07-06,00:00:00
ob_400_95,4682.39297,1993-07-13,00:00:00
ob_400_96,4681.69297,1993-07-20,00:00:00
ob_400_97,4681.39297,1993-07-27,00:00:00
ob_400_98,4679.5929700000015,1993-08-03,00:00:00
ob_400_99,4673.36297,1993-08-17,00:00:00
ob_400_100,4668.24297,1993-08-24,00:00:00
ob_400_101,4668.95297,1993-08-31,00:00:00
ob_400_102,4666.11297,1993-09-07,00:00:00
ob_400_103,4666.52297,1993-09-14,00:00:00
ob_400_104,4667.77297,1993-09-21,00:00:00
ob_400_105,4671.212970000001,1993-09-28,00:00:00
ob_400_106,4674.87297,1993-10-12,00:00:00
ob_400_107,4677.69297,1993-10-19,00:00:00
ob_400_108,4679.5929700000015,1993-10-26,00:00:00
ob_400_109,4680.29297,1993-11-02,00:00:00
ob_400_110,4681.89297,1993-11-16,00:00:00
ob_400_111,4682.5929700000015,1993-11-30,00:00:00
ob_400_112,4683.49297,1993-12-14,00:00:00
ob_400_113,4683.99297,1993-12-28,00:00:00
ob_400_114,4684.19297,1994-01-18,00:00:00
ob_400_115,4683.99297,1994-02-15,00:00:00
ob_400_116,4683.69297,1994-03-15,00:00:00
ob_400_117,4683.29297,1994-04-12,00:00:00
ob_400_118,4683.29297,1994-04-19,00:00:00
ob_400_119,4683.29297,1994-04-26,00:00:00
ob_400_120,4683.49297,1994-05-03,00:00:00
ob_400_121,4683.29297,1994-05-10,00:00:00
ob_400_122,4683.49297,1994-05-17,00:00:00
ob_400_123,4683.49297,1994-05-24,00:00:00
ob_400_124,4683.49297,1994-05-31,00:00:00
ob_400_125,4683.39297,1994-06-07,00:00:00
ob_400_126,4683.29297,1994-06-14,00:00:00
ob_400_127,4682.79297,1994-06-21,00:00:00
ob_400_128,4676.99297,1994-06-28,00:00:00
ob_400_129,4671.15297,1994-07-05,00:00:00
ob_400_130,4666.212970000001,1994-07-12,00:00:00
ob_400_131,4664.35297,1994-07-19,00:00:00
ob_400_132,4661.79297,1994-07-26,00:00:00
ob_400_133,4661.962970000001,1994-08-02,00:00:00
ob_400_134,4659.10297,1994-08-09,00:00:00
ob_400_135,4659.19297,1994-08-16,00:00:00
ob_400_136,4656.40297,1994-08-23,00:00:00
ob_400_137,4656.302970000002,1994-08-30,00:00:00
ob_400_138,4655.222970000002,1994-09-06,00:00:00
ob_400_139,4658.672970000001,1994-09-13,00:00:00
ob_400_140,4665.1329700000015,1994-09-20,00:00:00
ob_400_141,4668.432970000002,1994-09-27,00:00:00
ob_400_142,4673.10297,1994-10-11,00:00:00
ob_400_143,4676.79297,1994-10-25,00:00:00
ob_400_144,4678.69297,1994-11-08,00:00:00
ob_400_145,4679.99297,1994-11-22,00:00:00
ob_400_146,4680.99297,1994-12-06,00:00:00
ob_400_147,4682.39297,1995-01-03,00:00:00
ob_400_148,4684.39297,1995-02-21,00:00:00
ob_400_149,4684.69297,1995-03-07,00:00:00
ob_400_150,4684.89297,1995-03-21,00:00:00
ob_400_151,4685.0929700000015,1995-03-28,00:00:00
ob_400_152,4685.39297,1995-04-04,00:00:00
ob_400_153,4685.39297,1995-04-11,00:00:00
ob_400_154,4685.39297,1995-04-18,00:00:00
ob_400_155,4685.39297,1995-04-25,00:00:00
ob_400_156,4685.0929700000015,1995-05-02,00:00:00
ob_400_157,4685.0929700000015,1995-05-09,00:00:00
ob_400_158,4685.0929700000015,1995-05-16,00:00:00
ob_400_159,4684.69297,1995-05-19,00:00:00
ob_400_160,4685.39297,1995-05-23,00:00:00
ob_400_161,4685.79297,1995-05-30,00:00:00
ob_400_162,4685.79297,1995-06-06,00:00:00
ob_400_163,4685.39297,1995-06-13,00:00:00
ob_400_164,4685.5929700000015,1995-07-12,00:00:00
ob_400_165,4685.99297,1995-07-18,00:00:00
ob_400_166,4685.39297,1995-07-25,00:00:00
ob_400_167,4685.0929700000015,1995-08-01,00:00:00
ob_400_168,4684.89297,1995-08-08,00:00:00
ob_400_169,4684.89297,1995-08-15,00:00:00
ob_400_170,4684.89297,1995-08-22,00:00:00
ob_400_171,4684.89297,1995-08-29,00:00:00
ob_400_172,4684.69297,1995-09-05,00:00:00
ob_400_173,4681.39297,1995-09-12,00:00:00
ob_400_174,4682.39297,1995-09-19,00:00:00
ob_400_175,4683.29297,1995-09-26,00:00:00
ob_400_176,4683.99297,1995-10-03,00:00:00
ob_400_177,4683.99297,1995-10-10,00:00:00
ob_400_178,4684.39297,1995-10-20,00:00:00
ob_400_179,4683.69297,1995-10-24,00:00:00
ob_400_180,4684.39297,1995-10-31,00:00:00
ob_400_181,4684.89297,1995-11-21,00:00:00
ob_400_182,4685.0929700000015,1995-11-28,00:00:00
ob_400_183,4685.39297,1995-12-12,00:00:00
ob_400_184,4685.79297,1996-01-16,00:00:00
ob_400_185,4686.49297,1996-02-13,00:00:00
ob_400_186,4686.69297,1996-03-12,00:00:00
ob_400_187,4687.39297,1996-03-19,00:00:00
ob_400_188,4687.39297,1996-03-26,00:00:00
ob_400_189,4687.39297,1996-04-02,00:00:00
ob_400_190,4687.19297,1996-04-09,00:00:00
ob_400_191,4686.49297,1996-04-16,00:00:00
ob_400_192,4687.39297,1996-04-23,00:00:00
ob_400_193,4687.19297,1996-04-30,00:00:00
ob_400_194,4686.69297,1996-05-07,00:00:00
ob_400_195,4686.69297,1996-05-14,00:00:00
ob_400_196,4686.69297,1996-05-21,00:00:00
ob_400_197,4686.29297,1996-05-28,00:00:00
ob_400_198,4686.99297,1996-06-04,00:00:00
ob_400_199,4686.99297,1996-06-11,00:00:00
ob_400_200,4686.49297,1996-06-18,00:00:00
ob_400_201,4686.29297,1996-06-26,00:00:00
ob_400_202,4685.79297,1996-07-02,00:00:00
ob_400_203,4685.99297,1996-07-09,00:00:00
ob_400_204,4685.5929700000015,1996-07-16,00:00:00
ob_400_205,4685.5929700000015,1996-07-23,00:00:00
ob_400_206,4685.79297,1996-07-30,00:00:00
ob_400_207,4683.49297,1996-08-05,00:00:00
ob_400_208,4674.11297,1996-08-13,00:00:00
ob_400_209,4676.99297,1996-08-20,00:00:00
ob_400_210,4672.19297,1996-08-27,00:00:00
ob_400_211,4670.69297,1996-09-03,00:00:00
ob_400_212,4670.70297,1996-09-10,00:00:00
ob_400_213,4671.74297,1996-09-17,00:00:00
ob_400_214,4674.44297,1996-09-24,00:00:00
ob_400_215,4676.99297,1996-10-01,00:00:00
ob_400_216,4674.19297,1996-10-08,00:00:00
ob_400_217,4674.3429700000015,1996-10-15,00:00:00
ob_400_218,4674.89297,1996-10-22,00:00:00
ob_400_219,4678.69297,1996-10-29,00:00:00
ob_400_220,4682.99297,1996-11-26,00:00:00
ob_400_221,4684.39297,1996-12-17,00:00:00
ob_400_222,4685.39297,1997-01-30,00:00:00
ob_400_223,4687.39297,1997-02-25,00:00:00
ob_400_224,4687.39297,1997-03-04,00:00:00
ob_400_225,4686.69297,1997-03-12,00:00:00
ob_400_226,4686.29297,1997-03-18,00:00:00
ob_400_227,4686.49297,1997-03-25,00:00:00
ob_400_228,4686.29297,1997-04-01,00:00:00
ob_400_229,4686.29297,1997-04-08,00:00:00
ob_400_230,4686.49297,1997-04-15,00:00:00
ob_400_231,4686.29297,1997-04-22,00:00:00
ob_400_232,4685.99297,1997-04-29,00:00:00
ob_400_233,4686.29297,1997-05-06,00:00:00
ob_400_234,4686.29297,1997-05-13,00:00:00
ob_400_235,4686.29297,1997-05-20,00:00:00
ob_400_236,4685.99297,1997-05-27,00:00:00
ob_400_237,4685.99297,1997-06-03,00:00:00
ob_400_238,4685.99297,1997-06-10,00:00:00
ob_400_239,4685.99297,1997-06-17,00:00:00
ob_400_240,4685.99297,1997-06-24,00:00:00
ob_400_241,4686.29297,1997-07-01,00:00:00
ob_400_242,4685.99297,1997-07-08,00:00:00
ob_400_243,4685.79297,1997-07-15,00:00:00
ob_400_244,4684.89297,1997-07-23,00:00:00
ob_400_245,4684.19297,1997-07-29,00:00:00
ob_400_246,4679.0929700000015,1997-08-05,00:00:00
ob_400_247,4671.682970000002,1997-08-12,00:00:00
ob_400_248,4670.10297,1997-08-19,00:00:00
ob_400_249,4666.94297,1997-08-26,00:00:00
ob_400_250,4665.95297,1997-09-02,00:00:00
ob_400_251,4666.69297,1997-09-09,00:00:00
ob_400_252,4667.19297,1997-09-16,00:00:00
ob_400_253,4671.41297,1997-09-23,00:00:00
ob_400_254,4672.922970000001,1997-09-30,00:00:00
ob_400_255,4686.29297,1998-04-02,00:00:00
ob_400_256,4685.5929700000015,2000-03-13,00:00:00
ob_400_257,4685.69297,2001-03-14,00:00:00
ob_400_258,4683.49297,2002-03-13,00:00:00
ob_400_259,4683.95297,2003-03-19,00:00:00
ob_400_260,4683.49297,2004-04-02,00:00:00
ob_400_261,4681.64297,2005-06-09,00:00:00
ob_400_262,4680.95297,2005-07-07,00:00:00
ob_400_263,4680.95297,2005-08-03,00:00:00
ob_400_264,4678.19297,2005-09-02,00:00:00
ob_400_265,4669.35297,2005-10-06,00:00:00
ob_400_266,4677.49297,2005-11-09,00:00:00
ob_400_267,4681.64297,2005-12-14,00:00:00
ob_400_268,4682.11297,2006-03-02,00:00:00
ob_400_269,4684.8829700000015,2006-04-14,00:00:00
ob_400_270,4683.722970000002,2006-05-19,00:00:00
ob_400_271,4683.95297,2006-06-13,00:00:00
ob_400_272,4679.802970000002,2006-07-06,00:00:00
ob_400_273,4680.49297,2006-08-02,00:00:00
ob_400_274,4679.57297,2006-08-31,00:00:00
ob_400_275,4677.02297,2006-11-02,00:00:00
ob_400_276,4682.3429700000015,2006-12-20,00:00:00
ob_400_277,4683.722970000002,2007-01-16,00:00:00
ob_400_278,4684.39297,2007-03-21,00:00:00
ob_400_279,4684.89297,2007-04-24,00:00:00
ob_400_280,4682.39297,2007-06-07,00:00:00
ob_400_281,4675.69297,2007-07-12,00:00:00
ob_400_282,4652.16297,2007-08-08,00:00:00
ob_402_1,4685.79248,1996-01-15,00:00:00
ob_402_2,4685.66248,1998-05-18,00:00:00
ob_404_2,4787.3684600000015,1995-01-20,00:00:00
ob_404_3,4760.04846,2015-02-12,00:00:00
ob_404_4,4758.51846,2015-07-28,00:00:00
ob_408_1,4649.79297,1987-06-03,00:00:00
ob_408_2,4648.99297,1987-10-15,00:00:00
ob_408_3,4648.89297,1987-10-16,00:00:00
ob_41_1,4884.717320000002,1980-09-09,00:00:00
ob_41_2,4887.78732,1981-03-19,00:00:00
ob_41_3,4887.70732,1981-04-22,00:00:00
ob_41_4,4881.95732,1981-09-18,00:00:00
ob_41_5,4885.03732,1981-10-19,00:00:00
ob_41_6,4885.717320000002,1981-11-19,00:00:00
ob_41_7,4885.97732,1981-12-16,00:00:00
